province,city_muni,year,ira
Tawi-Tawi,Languyan,2016,149.952816
Tawi-Tawi,Mapun,1992,2.859656
Tawi-Tawi,Mapun,1993,5.22815
Tawi-Tawi,Mapun,1994,0
Tawi-Tawi,Mapun,1995,5.22815
Tawi-Tawi,Mapun,1996,10.847143
Tawi-Tawi,Mapun,1997,10.847143
Tawi-Tawi,Mapun,1998,10.88249
Tawi-Tawi,Mapun,1999,13.427335
Tawi-Tawi,Mapun,2000,16.5972
Tawi-Tawi,Mapun,2001,16.0972
Tawi-Tawi,Mapun,2002,16.0972
Tawi-Tawi,Mapun,2003,25.128346
Tawi-Tawi,Mapun,2004,24.417804
Tawi-Tawi,Mapun,2005,24.412668
Tawi-Tawi,Mapun,2006,26.471328
Tawi-Tawi,Mapun,2007,26.471328
Tawi-Tawi,Mapun,2008,41.25680556
Tawi-Tawi,Mapun,2009,48.26584
Tawi-Tawi,Mapun,2010,43.840608
Tawi-Tawi,Mapun,2011,55.571068
Tawi-Tawi,Mapun,2012,53.84638
Tawi-Tawi,Mapun,2013,54.253143
Tawi-Tawi,Mapun,2014,61.582656
Tawi-Tawi,Mapun,2015,70.447921
Tawi-Tawi,Mapun,2016,77.721022
Tawi-Tawi,Panglima Sugala,1992,3.933244
Tawi-Tawi,Panglima Sugala,1993,0
Tawi-Tawi,Panglima Sugala,1994,0
Tawi-Tawi,Panglima Sugala,1995,3.933244
Tawi-Tawi,Panglima Sugala,1996,3.933244
Tawi-Tawi,Panglima Sugala,1997,3.933244
Tawi-Tawi,Panglima Sugala,1998,15.044268
Tawi-Tawi,Panglima Sugala,1999,17.591948
Tawi-Tawi,Panglima Sugala,2000,23.504707
Tawi-Tawi,Panglima Sugala,2001,22.199593
Tawi-Tawi,Panglima Sugala,2002,22.199593
Tawi-Tawi,Panglima Sugala,2003,22.199593
Tawi-Tawi,Panglima Sugala,2004,22.199593
Tawi-Tawi,Panglima Sugala,2005,22.199593
Tawi-Tawi,Panglima Sugala,2006,22.199593
Tawi-Tawi,Panglima Sugala,2007,22.199593
Tawi-Tawi,Panglima Sugala,2008,22.199593
Tawi-Tawi,Panglima Sugala,2009,80.484981
Tawi-Tawi,Panglima Sugala,2010,84.513315
Tawi-Tawi,Panglima Sugala,2011,91.611266
Tawi-Tawi,Panglima Sugala,2012,88.840068
Tawi-Tawi,Panglima Sugala,2013,87.238434
Tawi-Tawi,Panglima Sugala,2014,99.023526
Tawi-Tawi,Panglima Sugala,2015,113.286436
Tawi-Tawi,Panglima Sugala,2016,124.980848
Tawi-Tawi,Sapa-Sapa,1992,2.402088
Tawi-Tawi,Sapa-Sapa,1993,4.47615
Tawi-Tawi,Sapa-Sapa,1994,0
Tawi-Tawi,Sapa-Sapa,1995,4.47615
Tawi-Tawi,Sapa-Sapa,1996,10.546256
Tawi-Tawi,Sapa-Sapa,1997,10.546256
Tawi-Tawi,Sapa-Sapa,1998,9.063201
Tawi-Tawi,Sapa-Sapa,1999,12.118979
Tawi-Tawi,Sapa-Sapa,2000,14.076322
Tawi-Tawi,Sapa-Sapa,2001,13.477374
Tawi-Tawi,Sapa-Sapa,2002,13.477374
Tawi-Tawi,Sapa-Sapa,2003,28.39802
Tawi-Tawi,Sapa-Sapa,2004,28.48261
Tawi-Tawi,Sapa-Sapa,2005,30.74485
Tawi-Tawi,Sapa-Sapa,2006,35.39467854999999
Tawi-Tawi,Sapa-Sapa,2007,35.39467854999999
Tawi-Tawi,Sapa-Sapa,2008,48.68866
Tawi-Tawi,Sapa-Sapa,2009,57.374765
Tawi-Tawi,Sapa-Sapa,2010,60.945971
Tawi-Tawi,Sapa-Sapa,2011,66.067841
Tawi-Tawi,Sapa-Sapa,2012,64.310935
Tawi-Tawi,Sapa-Sapa,2013,63.00346301
Tawi-Tawi,Sapa-Sapa,2014,71.665292
Tawi-Tawi,Sapa-Sapa,2015,81.817415
Tawi-Tawi,Sapa-Sapa,2016,90.268246
Tawi-Tawi,Sibutu,2007,0
Tawi-Tawi,Sibutu,2008,43.134025
Tawi-Tawi,Sibutu,2009,43.76584
Tawi-Tawi,Sibutu,2010,46.545739
Tawi-Tawi,Sibutu,2011,50.492932
Tawi-Tawi,Sibutu,2012,48.953796
Tawi-Tawi,Sibutu,2013,47.603487
Tawi-Tawi,Sibutu,2014,54.087408
Tawi-Tawi,Sibutu,2015,61.886628
Tawi-Tawi,Sibutu,2016,68.325541
Tawi-Tawi,Simunul,1992,0
Tawi-Tawi,Simunul,1993,0
Tawi-Tawi,Simunul,1994,0
Tawi-Tawi,Simunul,1995,1.22153
Tawi-Tawi,Simunul,1996,1.22153
Tawi-Tawi,Simunul,1997,1.22153
Tawi-Tawi,Simunul,1998,1.22153
Tawi-Tawi,Simunul,1999,1.22153
Tawi-Tawi,Simunul,2001,18.04874115
Tawi-Tawi,Simunul,2002,18.04874115
Tawi-Tawi,Simunul,2003,28.395119
Tawi-Tawi,Simunul,2004,28.378889
Tawi-Tawi,Simunul,2005,30.807066
Tawi-Tawi,Simunul,2006,30.807066
Tawi-Tawi,Simunul,2007,30.807066
Tawi-Tawi,Simunul,2008,45.254882
Tawi-Tawi,Simunul,2009,53.526746
Tawi-Tawi,Simunul,2010,56.8817206
Tawi-Tawi,Simunul,2011,61.675901
Tawi-Tawi,Simunul,2012,59.797884
Tawi-Tawi,Simunul,2013,62.464072
Tawi-Tawi,Simunul,2014,70.939327
Tawi-Tawi,Simunul,2015,81.153792
Tawi-Tawi,Simunul,2016,89.568396
Tawi-Tawi,Sitangkai,1992,4.26645
Tawi-Tawi,Sitangkai,1993,7.947054
Tawi-Tawi,Sitangkai,1994,9.406849
Tawi-Tawi,Sitangkai,1995,15.740999
Tawi-Tawi,Sitangkai,1996,15.513446
Tawi-Tawi,Sitangkai,1997,10.968832
Tawi-Tawi,Sitangkai,1998,16.223932
Tawi-Tawi,Sitangkai,1999,20.517022
Tawi-Tawi,Sitangkai,2000,24.791436
Tawi-Tawi,Sitangkai,2001,23.426944
Tawi-Tawi,Sitangkai,2002,23.426944
Tawi-Tawi,Sitangkai,2003,62.05068673
Tawi-Tawi,Sitangkai,2004,61.073715
Tawi-Tawi,Sitangkai,2005,66.86540345
Tawi-Tawi,Sitangkai,2006,75.68664704999999
Tawi-Tawi,Sitangkai,2007,81.029819
Tawi-Tawi,Sitangkai,2008,79.778166
Tawi-Tawi,Sitangkai,2009,94.044247
Tawi-Tawi,Sitangkai,2010,99.756526
Tawi-Tawi,Sitangkai,2011,108.062027
Tawi-Tawi,Sitangkai,2012,104.718808
Tawi-Tawi,Sitangkai,2013,106.645171
Tawi-Tawi,Sitangkai,2014,120.963291
Tawi-Tawi,Sitangkai,2015,138.39160474000002
Tawi-Tawi,Sitangkai,2016,152.587653
Tawi-Tawi,South Ubian,1992,0
Tawi-Tawi,South Ubian,1993,0
Tawi-Tawi,South Ubian,1994,5.449212
Tawi-Tawi,South Ubian,1995,7.692142
Tawi-Tawi,South Ubian,1996,8.479238
Tawi-Tawi,South Ubian,1997,8.479238
Tawi-Tawi,South Ubian,1998,9.082231
Tawi-Tawi,South Ubian,1999,9.082231
Tawi-Tawi,South Ubian,2000,12.054455
Tawi-Tawi,South Ubian,2001,14.296468
Tawi-Tawi,South Ubian,2002,14.296468
Tawi-Tawi,South Ubian,2003,31.09874053
Tawi-Tawi,South Ubian,2004,30.688856
Tawi-Tawi,South Ubian,2005,31.080468
Tawi-Tawi,South Ubian,2006,31.080468
Tawi-Tawi,South Ubian,2007,39.987468
Tawi-Tawi,South Ubian,2008,47.101704
Tawi-Tawi,South Ubian,2009,56.353308
Tawi-Tawi,South Ubian,2010,60.315654
Tawi-Tawi,South Ubian,2011,65.369971
Tawi-Tawi,South Ubian,2012,15.54926225
Tawi-Tawi,South Ubian,2013,65.127766
Tawi-Tawi,South Ubian,2014,73.92
Tawi-Tawi,South Ubian,2015,84.56426625
Tawi-Tawi,South Ubian,2016,93.28804331
Tawi-Tawi,Tandubas,1992,0
Tawi-Tawi,Tandubas,1993,0
Tawi-Tawi,Tandubas,1994,0
Tawi-Tawi,Tandubas,1995,1.12878
Tawi-Tawi,Tandubas,1996,14.061431
Tawi-Tawi,Tandubas,1997,14.061431
Tawi-Tawi,Tandubas,1998,8.673669
Tawi-Tawi,Tandubas,1999,8.673669
Tawi-Tawi,Tandubas,2000,19.864428
Tawi-Tawi,Tandubas,2001,19.864428
Tawi-Tawi,Tandubas,2002,19.864428
Tawi-Tawi,Tandubas,2003,40.005626
Tawi-Tawi,Tandubas,2004,39.565341
Tawi-Tawi,Tandubas,2005,42.846136
Tawi-Tawi,Tandubas,2006,47.216366
Tawi-Tawi,Tandubas,2007,52.446474
Tawi-Tawi,Tandubas,2008,67.11932709
Tawi-Tawi,Tandubas,2009,77.682652
Tawi-Tawi,Tandubas,2010,80.563788
Tawi-Tawi,Tandubas,2011,87.271418
Tawi-Tawi,Tandubas,2012,84.943017
Tawi-Tawi,Tandubas,2013,88.71159125
Tawi-Tawi,Tandubas,2014,100.63311867
Tawi-Tawi,Tandubas,2015,115.517552
Tawi-Tawi,Tandubas,2016,126.949932
Tawi-Tawi,Turtle Islands,1992,0
Tawi-Tawi,Turtle Islands,1993,0
Tawi-Tawi,Turtle Islands,1994,0
Tawi-Tawi,Turtle Islands,1995,0.271969
Tawi-Tawi,Turtle Islands,1996,0.271969
Tawi-Tawi,Turtle Islands,1997,0.271969
Tawi-Tawi,Turtle Islands,1998,5.0212
Tawi-Tawi,Turtle Islands,1999,5.0212
Tawi-Tawi,Turtle Islands,2001,8.405954490000001
Tawi-Tawi,Turtle Islands,2002,8.405954490000001
Tawi-Tawi,Turtle Islands,2003,8.405954490000001
Tawi-Tawi,Turtle Islands,2004,11.72405
Tawi-Tawi,Turtle Islands,2005,11.72405
Tawi-Tawi,Turtle Islands,2006,11.72405
Tawi-Tawi,Turtle Islands,2007,15.367958
Tawi-Tawi,Turtle Islands,2008,19.28858
Tawi-Tawi,Turtle Islands,2009,22.768313
Tawi-Tawi,Turtle Islands,2010,18.120222
Tawi-Tawi,Turtle Islands,2011,26.157672
Tawi-Tawi,Turtle Islands,2012,25.254636
Tawi-Tawi,Turtle Islands,2013,25.780913
Tawi-Tawi,Turtle Islands,2014,29.2212485
Tawi-Tawi,Turtle Islands,2015,33.420108
Tawi-Tawi,Turtle Islands,2016,36.828631
Zambales,Botolan,1992,7.223872
Zambales,Botolan,1993,13.056985
Zambales,Botolan,1994,17.108204
Zambales,Botolan,1995,18.802709
Zambales,Botolan,1996,20.118761
Zambales,Botolan,1997,27.819956
Zambales,Botolan,1998,30.882502
Zambales,Botolan,1999,38.135278
Zambales,Botolan,2000,47.89582689
Zambales,Botolan,2001,45.84848524
Zambales,Botolan,2002,56.065397
Zambales,Botolan,2003,58.887
Zambales,Botolan,2004,58.87552
Zambales,Botolan,2005,63.750407
Zambales,Botolan,2006,74.47461066
Zambales,Botolan,2007,77.206097
Zambales,Botolan,2008,81.849492
Zambales,Botolan,2009,104.863177
Zambales,Botolan,2010,111.845074
Zambales,Botolan,2011,120.900012
Zambales,Botolan,2012,117.311134
Zambales,Botolan,2013,131.732106
Zambales,Botolan,2014,149.05287
Zambales,Botolan,2015,170.035514
Zambales,Botolan,2016,186.48474
Zambales,Cabangan,1992,3.791717
Zambales,Cabangan,1993,6.480638
Zambales,Cabangan,1994,8.583049
Zambales,Cabangan,1995,9.443226
Zambales,Cabangan,1996,10.138225
Zambales,Cabangan,1997,11.788871
Zambales,Cabangan,1998,12.900256
Zambales,Cabangan,1999,15.912998
Zambales,Cabangan,2000,17.763929
Zambales,Cabangan,2001,16.693513
Zambales,Cabangan,2002,23.8528778
Zambales,Cabangan,2003,24.899
Zambales,Cabangan,2004,24.187828
Zambales,Cabangan,2005,26.090972
Zambales,Cabangan,2006,30.49461734
Zambales,Cabangan,2007,31.558848
Zambales,Cabangan,2008,38.30317832
Zambales,Cabangan,2009,44.602668
Zambales,Cabangan,2010,45.750999
Zambales,Cabangan,2011,49.455307
Zambales,Cabangan,2012,47.93025
Zambales,Cabangan,2013,54.184114
Zambales,Cabangan,2014,61.310177
Zambales,Cabangan,2015,69.931445
Zambales,Cabangan,2016,77.002369
Zambales,Candelaria,1992,4.807394
Zambales,Candelaria,1993,8.95706
Zambales,Candelaria,1994,0.5
Zambales,Candelaria,1995,13.16312
Zambales,Candelaria,1996,13.895506
Zambales,Candelaria,1997,14.922929
Zambales,Candelaria,1998,17.160226
Zambales,Candelaria,1999,21.114852
Zambales,Candelaria,2000,25.566625
Zambales,Candelaria,2001,23.95603355
Zambales,Candelaria,2002,31.053039
Zambales,Candelaria,2003,33.287
Zambales,Candelaria,2004,32.577744
Zambales,Candelaria,2005,35.143838
Zambales,Candelaria,2006,38.538076
Zambales,Candelaria,2007,42.540978
Zambales,Candelaria,2008,48.121926
Zambales,Candelaria,2009,57.334527
Zambales,Candelaria,2010,60.14036
Zambales,Candelaria,2011,64.962665
Zambales,Candelaria,2012,62.583657
Zambales,Candelaria,2013,70.094497
Zambales,Candelaria,2014,79.232602
Zambales,Candelaria,2015,90.972405
Zambales,Candelaria,2016,98.982778
Zambales,Castillejos,1992,3.479669
Zambales,Castillejos,1993,6.205184
Zambales,Castillejos,1994,8.534933
Zambales,Castillejos,1995,9.520983
Zambales,Castillejos,1996,10.322209
Zambales,Castillejos,1997,13.031016
Zambales,Castillejos,1998,14.147128
Zambales,Castillejos,1999,17.207321
Zambales,Castillejos,2000,20.851515
Zambales,Castillejos,2001,21.320711
Zambales,Castillejos,2002,26.493216
Zambales,Castillejos,2003,27.534
Zambales,Castillejos,2004,27.820926
Zambales,Castillejos,2005,30.074806
Zambales,Castillejos,2006,30.070806
Zambales,Castillejos,2007,36.396837
Zambales,Castillejos,2008,47.38917647
Zambales,Castillejos,2009,53.601508
Zambales,Castillejos,2010,56.889497
Zambales,Castillejos,2011,61.563834
Zambales,Castillejos,2012,59.766123
Zambales,Castillejos,2013,70.868717
Zambales,Castillejos,2014,80.311442
Zambales,Castillejos,2015,91.632713
Zambales,Castillejos,2016,101.015034
Zambales,Iba,1992,4.049313
Zambales,Iba,1993,7.264838
Zambales,Iba,1994,9.856702
Zambales,Iba,1995,10.96339
Zambales,Iba,1996,11.854525
Zambales,Iba,1997,14.925559
Zambales,Iba,1998,16.260221
Zambales,Iba,1999,19.763038
Zambales,Iba,2000,24.446663
Zambales,Iba,2001,24.208524
Zambales,Iba,2002,29.07202909
Zambales,Iba,2003,31.829
Zambales,Iba,2004,30.975064
Zambales,Iba,2005,33.461414
Zambales,Iba,2006,36.867068
Zambales,Iba,2007,33.749904
Zambales,Iba,2008,52.990606
Zambales,Iba,2009,58.954744
Zambales,Iba,2010,62.550275
Zambales,Iba,2011,67.677972
Zambales,Iba,2012,66.07846
Zambales,Iba,2013,74.622668
Zambales,Iba,2014,84.478324
Zambales,Iba,2015,96.319902
Zambales,Iba,2016,105.729401
Zambales,Masinloc,1992,4.878589
Zambales,Masinloc,1993,9.087394
Zambales,Masinloc,1994,11.55782
Zambales,Masinloc,1995,13.505146
Zambales,Masinloc,1996,13.862973
Zambales,Masinloc,1997,17.2437
Zambales,Masinloc,1998,18.907153
Zambales,Masinloc,1999,17.5180125
Zambales,Masinloc,2000,29.05726818
Zambales,Masinloc,2001,26.546295
Zambales,Masinloc,2002,37.78074006
Zambales,Masinloc,2003,39.99
Zambales,Masinloc,2004,39.699192
Zambales,Masinloc,2005,40.704023
Zambales,Masinloc,2006,52.87395882
Zambales,Masinloc,2007,52.143792
Zambales,Masinloc,2008,52.143792
Zambales,Masinloc,2009,68.161233
Zambales,Masinloc,2010,72.278376
Zambales,Masinloc,2011,78.610293
Zambales,Masinloc,2012,75.862326
Zambales,Masinloc,2013,86.860716
Zambales,Masinloc,2014,98.402562
Zambales,Masinloc,2015,112.333176
Zambales,Masinloc,2016,123.790644
Zambales,Olongapo City,1992,59.431989
Zambales,Olongapo City,1993,110.501592
Zambales,Olongapo City,1994,138.803415
Zambales,Olongapo City,1995,144.278553
Zambales,Olongapo City,1996,154.596071
Zambales,Olongapo City,1997,166.324913
Zambales,Olongapo City,1998,195.06906185
Zambales,Olongapo City,1999,205.41303764
Zambales,Olongapo City,2000,249.961
Zambales,Olongapo City,2001,113.102554
Zambales,Olongapo City,2002,113.102554
Zambales,Olongapo City,2003,253.4075078
Zambales,Olongapo City,2004,245.631264
Zambales,Olongapo City,2005,259.171079
Zambales,Olongapo City,2006,284.053687
Zambales,Olongapo City,2007,314.28743
Zambales,Olongapo City,2008,348.475682
Zambales,Olongapo City,2009,405.184898
Zambales,Olongapo City,2010,439.503159
Zambales,Olongapo City,2011,470.623891
Zambales,Olongapo City,2012,413.541897
Zambales,Olongapo City,2013,425.281063
Zambales,Olongapo City,2014,476.15733
Zambales,Olongapo City,2015,541.893692
Zambales,Olongapo City,2016,587.755074
Zambales,Palauig,1992,4.439493
Zambales,Palauig,1993,8.047808
Zambales,Palauig,1994,10.523144
Zambales,Palauig,1995,11.605473
Zambales,Palauig,1996,12.461789
Zambales,Palauig,1997,16.332314
Zambales,Palauig,1998,13.610769
Zambales,Palauig,1999,22.291686
Zambales,Palauig,2000,26.982708
Zambales,Palauig,2001,26.535946
Zambales,Palauig,2002,32.773134
Zambales,Palauig,2003,35.119
Zambales,Palauig,2004,34.40975
Zambales,Palauig,2005,36.406722
Zambales,Palauig,2006,41.709941
Zambales,Palauig,2007,45.102047
Zambales,Palauig,2008,45.102047
Zambales,Palauig,2009,54.048416
Zambales,Palauig,2010,63.38928376
Zambales,Palauig,2011,68.016732
Zambales,Palauig,2012,62.004435
Zambales,Palauig,2013,74.940636
Zambales,Palauig,2014,84.8535
Zambales,Palauig,2015,96.844296
Zambales,Palauig,2016,106.681356
Zambales,San Antonio,1992,4.479918
Zambales,San Antonio,1993,7.813641
Zambales,San Antonio,1994,10.161226
Zambales,San Antonio,1995,11.265417
Zambales,San Antonio,1996,12.149491
Zambales,San Antonio,1997,14.295451
Zambales,San Antonio,1998,15.601816
Zambales,San Antonio,1999,19.283945
Zambales,San Antonio,2000,22.882631
Zambales,San Antonio,2001,21.750531
Zambales,San Antonio,2002,28.94835595
Zambales,San Antonio,2003,29.378
Zambales,San Antonio,2004,29.36166
Zambales,San Antonio,2005,31.396815
Zambales,San Antonio,2006,58.69917254
Zambales,San Antonio,2007,38.329318
Zambales,San Antonio,2008,27.22713813
Zambales,San Antonio,2009,52.593875
Zambales,San Antonio,2010,55.75331
Zambales,San Antonio,2011,60.279698
Zambales,San Antonio,2012,58.477976
Zambales,San Antonio,2013,65.807635
Zambales,San Antonio,2014,74.475738
Zambales,San Antonio,2015,84.92986243000001
Zambales,San Antonio,2016,93.534698
Zambales,San Felipe,1992,2.903055
Zambales,San Felipe,1993,5.213895
Zambales,San Felipe,1994,6.981731
Zambales,San Felipe,1995,7.729947
Zambales,San Felipe,1996,8.339304
Zambales,San Felipe,1997,10.789091
Zambales,San Felipe,1998,11.71207
Zambales,San Felipe,1999,14.418832
Zambales,San Felipe,2000,17.472586
Zambales,San Felipe,2001,16.131737
Zambales,San Felipe,2002,21.20852746
Zambales,San Felipe,2003,22.187
Zambales,San Felipe,2004,21.475786
Zambales,San Felipe,2005,22.475786
Zambales,San Felipe,2006,27.66956998
Zambales,San Felipe,2007,27.909036
Zambales,San Felipe,2008,34.50562835
Zambales,San Felipe,2009,39.025482
Zambales,San Felipe,2010,41.183248
Zambales,San Felipe,2011,44.498889
Zambales,San Felipe,2012,43.136455
Zambales,San Felipe,2013,48.042767
Zambales,San Felipe,2014,54.323853
Zambales,San Felipe,2015,61.911573
Zambales,San Felipe,2016,68.145192
Zambales,San Marcelino,1992,6.270387
Zambales,San Marcelino,1993,11.262043
Zambales,San Marcelino,1994,15.153056
Zambales,San Marcelino,1995,16.539248
Zambales,San Marcelino,1996,17.757741
Zambales,San Marcelino,1997,16.614546
Zambales,San Marcelino,1998,18.153929
Zambales,San Marcelino,1999,22.92367
Zambales,San Marcelino,2000,26.92962325
Zambales,San Marcelino,2001,24.788387
Zambales,San Marcelino,2002,32.54626973
Zambales,San Marcelino,2003,25.2
Zambales,San Marcelino,2004,32.953148
Zambales,San Marcelino,2005,35.631847
Zambales,San Marcelino,2006,38.866185
Zambales,San Marcelino,2007,42.833094
Zambales,San Marcelino,2008,49.914369
Zambales,San Marcelino,2009,58.418451
Zambales,San Marcelino,2010,61.817858
Zambales,San Marcelino,2011,66.771873
Zambales,San Marcelino,2012,64.767906
Zambales,San Marcelino,2013,73.808999
Zambales,San Marcelino,2014,83.438205
Zambales,San Marcelino,2015,95.088179
Zambales,San Marcelino,2016,104.643429
Zambales,San Narciso,1992,3.120004
Zambales,San Narciso,1993,5.811252
Zambales,San Narciso,1994,7.8359
Zambales,San Narciso,1995,8.786916
Zambales,San Narciso,1996,9.440052
Zambales,San Narciso,1997,11.403834
Zambales,San Narciso,1998,12.309516
Zambales,San Narciso,1999,15.191076
Zambales,San Narciso,2000,18.405185
Zambales,San Narciso,2001,17.946353
Zambales,San Narciso,2002,21.83311
Zambales,San Narciso,2003,23.511
Zambales,San Narciso,2004,22.879117
Zambales,San Narciso,2005,24.73443
Zambales,San Narciso,2006,26.989308
Zambales,San Narciso,2007,29.727444
Zambales,San Narciso,2008,37.41093349000001
Zambales,San Narciso,2009,28.679998
Zambales,San Narciso,2010,41.345816
Zambales,San Narciso,2011,44.666145
Zambales,San Narciso,2012,43.32426
Zambales,San Narciso,2013,49.428592
Zambales,San Narciso,2014,55.884058
Zambales,San Narciso,2015,63.657427
Zambales,San Narciso,2016,70.067097
Zambales,Santa Cruz,1992,6.440236
Zambales,Santa Cruz,1993,11.592628
Zambales,Santa Cruz,1994,15.299169
Zambales,Santa Cruz,1995,16.987353
Zambales,Santa Cruz,1996,18.273336
Zambales,Santa Cruz,1997,23.065029
Zambales,Santa Cruz,1998,25.39351
Zambales,Santa Cruz,1999,31.47027
Zambales,Santa Cruz,2000,37.474033
Zambales,Santa Cruz,2001,35.435288
Zambales,Santa Cruz,2002,46.484067
Zambales,Santa Cruz,2003,48.825
Zambales,Santa Cruz,2004,48.811668
Zambales,Santa Cruz,2005,52.774263
Zambales,Santa Cruz,2006,61.69893117
Zambales,Santa Cruz,2007,64.001094
Zambales,Santa Cruz,2008,72.390724
Zambales,Santa Cruz,2009,85.424585
Zambales,Santa Cruz,2010,90.524574
Zambales,Santa Cruz,2011,97.263304
Zambales,Santa Cruz,2012,94.400073
Zambales,Santa Cruz,2013,105.309349
Zambales,Santa Cruz,2014,119.242665
Zambales,Santa Cruz,2015,147.233925
Zambales,Santa Cruz,2016,149.892054
Zambales,Subic,1992,6.34551
Zambales,Subic,1993,10.915829
Zambales,Subic,1994,14.361707
Zambales,Subic,1995,15.990557
Zambales,Subic,1996,17.289564
Zambales,Subic,1997,23.027254
Zambales,Subic,1998,22.025994
Zambales,Subic,1999,32.119942
Zambales,Subic,2000,36.820771
Zambales,Subic,2001,38.46865649
Zambales,Subic,2002,48.248
Zambales,Subic,2003,49.696
Zambales,Subic,2004,53.133864
Zambales,Subic,2005,53.133731
Zambales,Subic,2006,63.24153924
Zambales,Subic,2007,64.537315
Zambales,Subic,2008,78.923962
Zambales,Subic,2009,96.398785
Zambales,Subic,2010,98.257439
Zambales,Subic,2011,107.014626
Zambales,Subic,2012,103.971538
Zambales,Subic,2013,124.73566296999999
Zambales,Subic,2014,141.482672
Zambales,Subic,2015,162.164957
Zambales,Subic,2016,178.19508
Zamboanga del Norte,Bacungan,1992,0
Zamboanga del Norte,Bacungan,1992,2.114548
Zamboanga del Norte,Bacungan,1993,5.873081
Zamboanga del Norte,Bacungan,1993,0
Zamboanga del Norte,Bacungan,1994,10.430898
Zamboanga del Norte,Bacungan,1994,0
Zamboanga del Norte,Bacungan,1995,0.937362
Zamboanga del Norte,Bacungan,1995,9.392666
Zamboanga del Norte,Bacungan,1996,0.937362
Zamboanga del Norte,Bacungan,1996,10.085308
Zamboanga del Norte,Bacungan,1997,13.812189
Zamboanga del Norte,Bacungan,1998,15.040132
Zamboanga del Norte,Bacungan,1999,18.65149
Zamboanga del Norte,Bacungan,2000,22.588615
Zamboanga del Norte,Bacungan,2001,15.070108
Zamboanga del Norte,Bacungan,2002,15.070108
Zamboanga del Norte,Bacungan,2003,27.922179
Zamboanga del Norte,Bacungan,2004,27.210378
Zamboanga del Norte,Bacungan,2005,29.383464
Zamboanga del Norte,Bacungan,2006,33.21057493
Zamboanga del Norte,Bacungan,2007,35.648331
Zamboanga del Norte,Bacungan,2008,41.200961
Zamboanga del Norte,Bacungan,2009,48.118247
Zamboanga del Norte,Bacungan,2010,50.996956
